,Address,ADDRESBR,STALPBR,ZIPBR,x,y,STATE,GEOID,BLOCK,TRACT
2167,"3701 69th Avenue, IL 61265",3701 69th Avenue,IL,61265,-90.485695,41.453175,NS,17,3109,024300
2168,"5301 44th Avenue, IL 61265",5301 44th Avenue,IL,61265,-90.463425,41.46984,NS,17,2022,021100
2169,"200 Main Street, IL 61030",200 Main Street,IL,61030,-89.57839,42.126347,NS,17,3060,960800
2170,"717 North Kent Road, IL 61044",717 North Kent Road,IL,61044,-89.90219,42.30846,NS,17,2066,000400
2171,"996 West Fairview Road, IL 61032",996 West Fairview Road,IL,61032,-89.62952,42.331436,NS,17,4064,000600
2172,"101 S Bank Street, IL 60911",101 S Bank Street,IL,60911,,,,,,
2173,"111 W Lincoln St, IL 60945",111 W Lincoln St,IL,60945,,,,,,
2174,"1380 South Crescent Street, IL 60938",1380 South Crescent Street,IL,60938,-87.99638,40.747963,NS,17,3079,950600
2175,"140 East Grove Street, IL 60966",140 East Grove Street,IL,60966,-87.56507,40.77029,NS,17,4005,950500
2176,"202 St. Charles Street, IL 60912",202 St. Charles Street,IL,60912,-87.65466,40.94993,NS,17,2068,950100
2177,"698 East Walnut Street, IL 60970",698 East Walnut Street,IL,60970,-87.72207,40.776352,NS,17,1024,950400
2178,"1718 West Morton Road, IL 62650",1718 West Morton Road,IL,62650,-90.25546,39.723183,NS,17,3016,951900
2179,"200 West State Street, IL 62650",200 West State Street,IL,62650,,,,,,
2180,"169 E Main Street, IL 62013",169 E Main Street,IL,62013,-90.584465,38.946594,NS,17,2057,951300
2181,"301 South Main Street, IL 62366",301 South Main Street,IL,62366,,,,,,
2182,"Broadway And North Street, IL 62053",Broadway And North Street,IL,62053,-90.61089,39.2994,NS,17,2034,951200
2183,"French And Park Streets, IL 62047",French And Park Streets,IL,62047,-90.61781,39.157513,NS,17,3019,951200
2184,"103 North Main Street, IL 62459",103 North Main Street,IL,62459,-88.023796,38.931038,NS,17,5028,977500
2185,"2107 Marquette Road, IL 61354",2107 Marquette Road,IL,61354,-89.11703,41.34154,NS,17,1062,963000
2186,"315 North Cornelia Street, IL 61362",315 North Cornelia Street,IL,61362,-89.194756,41.32719,NS,17,1010,965200
2187,"108 Se Front St, IL 62926",108 Se Front St,IL,62926,-89.16708,37.360054,NS,17,3032,950500
2188,"Oak Street, IL 62992",Oak Street,IL,62992,,,,,,
2189,"104 East Main Street, IL 61529",104 East Main Street,IL,61529,,,,,,
2190,"160 Louis Street, IL 62219",160 Louis Street,IL,62219,-89.43592,38.608406,NS,17,1309,900300
2191,"205 Germantown Road, IL 62230",205 Germantown Road,IL,62230,-89.53524,38.608032,NS,17,1119,900300
2192,"601 Main Street, IL 62245",601 Main Street,IL,62245,-89.538666,38.5546,NS,17,2040,900601
2193,"703 Carlyle Road, IL 62218",703 Carlyle Road,IL,62218,-89.46901,38.53648,NS,17,1046,900601
2194,"102 S Railroad Ave, IL 60918",102 S Railroad Ave,IL,60918,-88.037224,40.59909,NS,17,1206,950700
2195,"117-121 South State Street, IL 62052",117-121 South State Street,IL,62052,,,,,,
2196,"1405 North Illlinois Rt 3, IL 62298",1405 North Illlinois Rt 3,IL,62298,,,,,,
2197,"1411 South Main Street, IL 62278",1411 South Main Street,IL,62278,,,,,,
2198,"218 North Main Street, IL 62236",218 North Main Street,IL,62236,,,,,,
2199,"2231 State Street, IL 62233",2231 State Street,IL,62233,-89.80649,37.92547,ST,17,2019,951201
2200,"350 Riverpark Drive, IL 62201",350 Riverpark Drive,IL,62201,-90.16825,38.62816,NS,17,1063,504502
2201,"3600 Nameoki Road, IL 62040",3600 Nameoki Road,IL,62040,-90.12332,38.726612,NS,17,2010,400801
2202,"4040 Green Mount Crossing Drive, IL 62269",4040 Green Mount Crossing Drive,IL,62269,,,,,,
2203,"4387 North Illinois Street, IL 62226",4387 North Illinois Street,IL,62226,,,,,,
2204,"550 North Second Street, IL 62230",550 North Second Street,IL,62230,,,,,,
2205,"804 W Us Highway 50, IL 62269",804 W Us Highway 50,IL,62269,-89.92916,38.589054,NS,17,1007,503414
2206,"1515 West Ninth Street, IL 62863",1515 West Ninth Street,IL,62863,-87.782906,38.409702,NS,17,3000,957500
2207,"200 West Church Street, IL 62476",200 West Church Street,IL,62476,-88.00643,38.520638,NS,17,1041,956900
2208,"301 East Main Street, IL 62410",301 East Main Street,IL,62410,,,,,,
2209,"1 Cottonwood Road, IL 62034",1 Cottonwood Road,IL,62034,-89.952385,38.77426,NS,17,2006,403122
2210,"100 Columbia Centre, IL 62236",100 Columbia Centre,IL,62236,,,,,,
2211,"107 East Schuetz Street, IL 62254",107 East Schuetz Street,IL,62254,-89.807396,38.60108,NS,17,2028,504358
2212,"10950 Lincoln Trail, IL 62208",10950 Lincoln Trail,IL,62208,-89.98607,38.59276,NS,17,2000,503416
2213,"111 South Durkin Drive, IL 62704",111 South Durkin Drive,IL,62704,-89.70451,39.800953,NS,17,2002,001004
2214,"111 South State Street, IL 61820",111 South State Street,IL,61820,-88.24681,40.116093,ST,17,1000,011002
2215,"112 E. St. Louis Street, IL 62263",112 E. St. Louis Street,IL,62263,-89.38204,38.34366,NS,17,3000,950300
2216,"114 West Broadway Street, IL 62286",114 West Broadway Street,IL,62286,-89.70198,38.12297,NS,17,5000,950600
2217,"121 East Main Street, IL 62258",121 East Main Street,IL,62258,,,,,,
2218,"12515 State Route 143, IL 62249",12515 State Route 143,IL,62249,-89.68419,38.758274,RTE,17,1041,403601
2219,"1300 North Belt West, IL 62226",1300 North Belt West,IL,62226,-89.99595,38.541027,NS,17,1012,503301
2220,"1301 Walnut Street, IL 62966",1301 Walnut Street,IL,62966,-89.33678,37.764313,NS,17,2032,010700
2221,"1304 Camp Jackson Rd, IL 62206",1304 Camp Jackson Rd,IL,62206,-90.171585,38.55862,NS,17,3009,502602
2222,"1304 E. Empire Street, IL 61701",1304 E. Empire Street,IL,61701,-88.9682,40.488457,NS,17,1024,001200
2223,"1324 W Broadway, IL 62801",1324 W Broadway,IL,62801,-89.15786,38.532097,NS,17,3021,900500
2224,"1355 West King Street, IL 62522",1355 West King Street,IL,62522,-88.97888,39.84914,NS,17,2040,001700
2225,"160 Spinder Dr, IL 61611",160 Spinder Dr,IL,61611,,,,,,
2226,"1706 West Deyoung Street, IL 62959",1706 West Deyoung Street,IL,62959,-88.94712,37.740795,NS,17,1028,021003
2227,"201 S. Park Street, IL 62884",201 S. Park Street,IL,62884,-89.0543,38.09277,NS,17,1024,040100
2228,"202 South State Street, IL 62243",202 South State Street,IL,62243,-89.909,38.424473,ST,17,1085,503905
2229,"210 East Washington Street, IL 62220",210 East Washington Street,IL,62220,-89.981285,38.51263,NS,17,1003,501900
2230,"2340 Mt. Zion Road, IL 62521",2340 Mt. Zion Road,IL,62521,-88.87807,39.813866,NS,17,1021,002300
2231,"2400 Pontoon Road, IL 62040",2400 Pontoon Road,IL,62040,-90.103806,38.73163,NS,17,1012,400951
2232,"2850 Homer Adams Parkway, IL 62002",2850 Homer Adams Parkway,IL,62002,,,,,,
2233,"300 West Main Street, IL 62454",300 West Main Street,IL,62454,,,,,,
2234,"3000 South Sixth Street, IL 62703",3000 South Sixth Street,IL,62703,,,,,,
2235,"303 South Kickapoo Street, IL 62656",303 South Kickapoo Street,IL,62656,-89.36448,40.14515,NS,17,4077,953300
2236,"3206 Nameoki Road, IL 62040",3206 Nameoki Road,IL,62040,-90.12272,38.72046,NS,17,5005,400802
2237,"330 Southtowne Shopping Center, IL 62832",330 Southtowne Shopping Center,IL,62832,,,,,,
2238,"333 East Pershing Road, IL 62526",333 East Pershing Road,IL,62526,,,,,,
2239,"347 West Main Street, IL 62024",347 West Main Street,IL,62024,,,,,,
2240,"350 North Water St, IL 62523",350 North Water St,IL,62523,-88.95448,39.84414,NS,17,1053,003100
2241,"400 E. Highway 50, IL 62269",400 E. Highway 50,IL,62269,-89.905205,38.5847,NS,17,1009,504352
2242,"406 North Main Street, IL 62285",406 North Main Street,IL,62285,,,,,,
2243,"406 Ward Drive, IL 62225",406 Ward Drive,IL,62225,-89.86906,38.54085,NS,17,1084,503800
2244,"4616 North Sterling Avenue, IL 61615",4616 North Sterling Avenue,IL,61615,-89.63169,40.7441,NS,17,3012,002800
2245,"4800 West Main Street, IL 62226",4800 West Main Street,IL,62226,,,,,,
2246,"500 W. Main Street, IL 62901",500 W. Main Street,IL,62901,-89.222244,37.726788,NS,17,2014,010800
2247,"501 Wesley Drive, IL 62095",501 Wesley Drive,IL,62095,,,,,,
2248,"600 Madison Avenue, IL 62060",600 Madison Avenue,IL,62060,-90.157486,38.6828,NS,17,1018,400600
2249,"601 E. Main Street, IL 62901",601 E. Main Street,IL,62901,-89.20813,37.727917,NS,17,3003,011200
2250,"655 Carlyle Avenue, IL 62221",655 Carlyle Avenue,IL,62221,-89.957146,38.51628,NS,17,1030,503332
2251,"725 West Spresser Street, IL 62568",725 West Spresser Street,IL,62568,-89.30252,39.552826,NS,17,3001,958300
2252,"821 West Homer M Adams Parkway, IL 62035",821 West Homer M Adams Parkway,IL,62035,-90.19331,38.924137,NS,17,1004,402721
2253,"8405 State Street, IL 62203",8405 State Street,IL,62203,-90.065094,38.591595,ST,17,2021,501400
2254,"One Eastport Plaza Drive, IL 62234",One Eastport Plaza Drive,IL,62234,,,,,,
2255,"1101 South State Street, IL 62052",1101 South State Street,IL,62052,-90.31837,39.108665,ST,17,3023,010100
2256,"120 Homer Adams Parkway, IL 62002",120 Homer Adams Parkway,IL,62002,,,,,,
2257,"1575 North Green Mount Road, IL 62269",1575 North Green Mount Road,IL,62269,-89.92888,38.587627,NS,17,1009,503414
2258,"2135 West Wabash Avenue, IL 62705",2135 West Wabash Avenue,IL,62705,,,,,,
2259,"222 East Park Street, Suite 400, IL 62025","222 East Park Street, Suite 400",IL,62025,,,,,,
2260,"315 West Public Square, IL 62016",315 West Public Square,IL,62016,,,,,,
2261,"1000 South State Street, IL 62052",1000 South State Street,IL,62052,,,,,,
2262,"14 East Main Street, IL 62037",14 East Main Street,IL,62037,-90.434944,38.96978,NS,17,1060,010500
2263,"102 West Main Street, IL 61483",102 West Main Street,IL,61483,,,,,,
2264,"210 Sw 2nd Avenue, IL 61434",210 Sw 2nd Avenue,IL,61434,-90.04465,41.163773,NS,17,3049,031100
2265,"635 South Tenney Street, IL 61443",635 South Tenney Street,IL,61443,-89.92725,41.223534,NS,17,3025,031000
2266,"3341 Old Jacksonville Road, IL 62791",3341 Old Jacksonville Road,IL,62791,,,,,,
2267,"512 West Main Street, IL 62693",512 West Main Street,IL,62693,,,,,,
2268,"6092 Business I-55, IL 62684",6092 Business I-55,IL,62684,,,,,,
2269,"59 North St, IL 61769",59 North St,IL,61769,,,,,,
2270,"901 East Howard Street, IL 61764",901 East Howard Street,IL,61764,-88.61878,40.881134,NS,17,1065,960600
2271,"915 South Logan Street, IL 61048",915 South Logan Street,IL,61048,-89.82856,42.37154,NS,17,2002,000400
2272,"301 South Side Square, IL 61727",301 South Side Square,IL,61727,-88.96036,40.15235,NS,17,1008,971800
2273,"508 Broadway, IL 62656",508 Broadway,IL,62656,-89.36348,40.147423,NS,17,4050,953300
2274,"818 Woodlawn Rd, IL 62656",818 Woodlawn Rd,IL,62656,-89.38048,40.157715,NS,17,4036,953100
2275,"126 North Broad Street, IL 61046",126 North Broad Street,IL,61046,-89.83292,42.10222,NS,17,3010,960100
2276,"161 Waukegan Road, IL 60093",161 Waukegan Road,IL,60093,-87.79809,42.094597,NS,17,2018,801800
2277,"1707 Shermer Avenue, IL 60062",1707 Shermer Avenue,IL,60062,-87.82927,42.12255,NS,17,3013,801702
2278,"2222 Chestnut Aveneu, IL 60025",2222 Chestnut Aveneu,IL,60025,,,,,,
2279,"2610 Golf Road, IL 60025",2610 Golf Road,IL,60025,-87.82289,42.054943,NS,17,4007,805202
2280,"299 West Central, IL 60056",299 West Central,IL,60056,,,,,,
2281,"3310 Glenview Road, IL 60025",3310 Glenview Road,IL,60025,-87.841576,42.07308,NS,17,1022,802003
2282,"800 Waukegan Road, IL 60025",800 Waukegan Road,IL,60025,-87.79985,42.06927,NS,17,2023,802200
2283,"100 Mill Street, IL 61373",100 Mill Street,IL,61373,-89.0097,41.34133,NS,17,3058,962200
2284,"654 First Street, IL 61301",654 First Street,IL,61301,-89.09604,41.328037,NS,17,2024,963300
2285,"901 Wenzel Road, IL 61354",901 Wenzel Road,IL,61354,-89.11846,41.35303,NS,17,1017,963000
2286,"Community Drive And School Lane, IL 62013",Community Drive And School Lane,IL,62013,,,,,,
2287,"Hghway 16 And 3rd Street, IL 62031",Hghway 16 And 3rd Street,IL,62031,,,,,,
2288,"Park And Main Streets, IL 62047",Park And Main Streets,IL,62047,-90.61791,39.15677,NS,17,3017,951200
2289,"1525 N. Main Street, IL 62236",1525 N. Main Street,IL,62236,-90.21841,38.453796,NS,17,2041,600103
2290,"259 Knobloch Boulevard, IL 62295",259 Knobloch Boulevard,IL,62295,-90.27994,38.31087,NS,17,1051,600402
2291,"501 North Market Street, IL 62298",501 North Market Street,IL,62298,-90.150116,38.341717,NS,17,4056,600401
2292,"855 North Illinois Route 3, IL 62298",855 North Illinois Route 3,IL,62298,,,,,,
2293,"124 Johnson Street, IL 60098",124 Johnson Street,IL,60098,-88.44797,42.314312,NS,17,1029,870905
2294,"3500 Diamond Drive, IL 60050",3500 Diamond Drive,IL,60050,,,,,,
2295,"40 Grant Street, IL 60014",40 Grant Street,IL,60014,-88.32022,42.24191,NS,17,2037,870808
2296,"Randall Road And Acorn Lane, IL 60102",Randall Road And Acorn Lane,IL,60102,,,,,,
2297,"Route 14 And Main Street, IL 60014",Route 14 And Main Street,IL,60014,,,,,,
2298,"106 South Oakwood Street, IL 61858",106 South Oakwood Street,IL,61858,-87.7782,40.11555,NS,17,3032,010800
2299,"12 West Main Street, IL 61943",12 West Main Street,IL,61943,-88.027504,39.654922,NS,17,1042,000100
2300,"147 West Monroe Avenue, IL 61924",147 West Monroe Avenue,IL,61924,-87.678,39.80342,NS,17,1033,070100
2301,"821 N Vermilion, IL 61832",821 N Vermilion,IL,61832,-87.630135,40.137955,NS,17,1036,000600
2302,"8964 North Terre Haute Road, IL 61944",8964 North Terre Haute Road,IL,61944,-87.68318,39.602757,NS,17,4061,070400
2303,"905 South Dixie Highway, IL 60942",905 South Dixie Highway,IL,60942,-87.68711,40.45609,NS,17,3304,010100
2304,"221 S. Main Street, IL 60102",221 S. Main Street,IL,60102,-88.29337,42.166008,NS,17,3000,871310
2305,"2400 Huntington Drive North, IL 60102",2400 Huntington Drive North,IL,60102,,,,,,
2306,"800 East Algonquin Road, IL 60102",800 East Algonquin Road,IL,60102,-88.28149,42.163357,NS,17,1004,871404
2307,"107 S 2nd St, IL 62848",107 S 2nd St,IL,62848,-89.16162,38.438972,NS,17,1053,950100
2308,"1427 East Second Street, IL 62801",1427 East Second Street,IL,62801,,,,,,
2309,"17872 Exchange Avenue, IL 62263",17872 Exchange Avenue,IL,62263,-89.37286,38.359055,NS,17,1024,950300
2310,"1205 Mulholland Street, IL 62354",1205 Mulholland Street,IL,62354,-91.38323,40.54983,NS,17,2050,954000
2311,"Illinois Route 96, IL 62358",Illinois Route 96,IL,62358,,,,,,
2312,"210 South Main Street, IL 62274",210 South Main Street,IL,62274,-89.381966,38.078545,NS,17,5032,030200
2313,"Main And Washington Streets, IL 62063",Main And Washington Streets,IL,62063,,,,,,
2314,"130 W Si Johnson Ave, IL 60551",130 W Si Johnson Ave,IL,60551,,,,,,
2315,"328 South Mccoy Street, IL 61326",328 South Mccoy Street,IL,61326,-89.22808,41.260902,NS,17,3026,954500
2316,"2141 North State Street, IL 61008",2141 North State Street,IL,61008,-88.865746,42.27428,ST,17,1000,010102
2317,"2205 Point Boulevard, Suite 205, IL 60123","2205 Point Boulevard, Suite 205",IL,60123,-88.335205,42.083096,NS,17,2044,850600
2318,"2475 N. Perryville Road, IL 61107",2475 N. Perryville Road,IL,61107,-88.98011,42.29846,NS,17,2006,000512
2319,"3101 11th Street, IL 61109",3101 11th Street,IL,61109,-89.07232,42.22908,NS,17,2001,002000
2320,"5506 Clayton Circle, IL 61073",5506 Clayton Circle,IL,61073,-89.007866,42.429462,NS,17,2030,003904
2321,"9609 Forest Hills Road, IL 61115",9609 Forest Hills Road,IL,61115,,,,,,
2322,"242 Wall Street, IL 61025",242 Wall Street,IL,61025,-90.64394,42.49222,NS,17,1034,020200
2323,"1132 Broadway, P. O. Box 1132, IL 62301","1132 Broadway, P. O. Box 1132",IL,62301,,,,,,
2324,"305 North 48th Street, IL 62305",305 North 48th Street,IL,62305,-91.33939,39.933548,NS,17,1005,001100
2325,"101 East Main Street, IL 62450",101 East Main Street,IL,62450,-88.0848,38.73113,NS,17,1005,978200
2326,"1719 West Main Street, IL 62454",1719 West Main Street,IL,62454,-87.76338,39.005566,NS,17,2014,880400
2327,"203 West Main Street, IL 62449",203 West Main Street,IL,62449,,,,,,
2328,"215 North West Street, IL 62450",215 North West Street,IL,62450,-88.09412,38.729633,NS,17,1034,978000
2329,"2567 Ingraham Lane, IL 62434",2567 Ingraham Lane,IL,62434,-88.33305,38.8361,NS,17,1092,971900
2330,"401 Park Street, IL 62823",401 Park Street,IL,62823,-88.435326,38.514305,NS,17,1029,955000
2331,"537 North West Street, IL 62450",537 North West Street,IL,62450,-88.09451,38.736355,NS,17,1012,978000
2332,"600 East Main Street, IL 62450",600 East Main Street,IL,62450,-88.079735,38.731262,NS,17,2041,978100
2333,"108 Elm Street, IL 61031",108 Elm Street,IL,61031,-89.2995,41.84013,NS,17,1047,000200
2334,"1314 North Galena, IL 61021",1314 North Galena,IL,61021,-89.50112,41.86356,NS,17,1011,000400
2335,"220 East Main Street, IL 61310",220 East Main Street,IL,61310,-89.330315,41.713734,NS,17,2041,000800
2336,"728 South Crawford Avenue, IL 61021",728 South Crawford Avenue,IL,61021,-89.47751,41.838306,NS,17,3002,000300
2337,"1350 12th Street, IL 62231",1350 12th Street,IL,62231,-89.37298,38.618168,NS,17,4006,900403
2338,"18001 Saint Rose Road, IL 62230",18001 Saint Rose Road,IL,62230,-89.55465,38.6843,NS,17,2040,900200
2339,"500 West Harrison Street, IL 62216",500 West Harrison Street,IL,62216,,,,,,
2340,"891 Fairfax Street, IL 62231",891 Fairfax Street,IL,62231,-89.368774,38.611183,NS,17,5007,900403
2341,"401 West State Street, IL 62360",401 West State Street,IL,62360,-91.24664,39.817444,ST,17,3019,010302
2342,"4820 Broadway Street, IL 62305",4820 Broadway Street,IL,62305,-91.33865,39.934994,NS,17,1014,010600
2343,"801 State Street, IL 62301",801 State Street,IL,62301,-91.40317,39.926567,ST,17,1004,000900
2344,"105 East State Street, IL 62046",105 East State Street,IL,62046,-89.843994,38.889046,ST,17,4010,403801
2345,"115 South Elm Street, IL 62088",115 South Elm Street,IL,62088,-89.78781,39.01196,NS,17,5003,957200
2346,"218 East Central Ave, IL 62009",218 East Central Ave,IL,62009,-89.804565,39.093063,NS,17,4054,957000
2347,"2623 N Center Street, IL 62062",2623 N Center Street,IL,62062,-89.956604,38.7292,NS,17,3036,403533
2348,"304 Bargraves Blvd, IL 62294",304 Bargraves Blvd,IL,62294,-89.89964,38.73428,NS,17,4004,403531
2349,"482 Park Street, IL 62058",482 Park Street,IL,62058,,,,,,
2350,"704 Texas Street, IL 62010",704 Texas Street,IL,62010,-90.04675,38.901997,NS,17,1004,401722
2351,"7301 St. James Road, IL 62025",7301 St. James Road,IL,62025,-89.94612,38.92476,NS,17,1014,402805
2352,"801 West Main Street, IL 62069",801 West Main Street,IL,62069,,,,,,
2353,"102 Airway Drive, IL 62959",102 Airway Drive,IL,62959,-89.02056,37.743614,NS,17,1068,021002
2354,"1023 Fourth Street, IL 62930",1023 Fourth Street,IL,62930,-88.43855,37.81385,NS,17,3048,955500
2355,"109 East Walnut Street, IL 62966",109 East Walnut Street,IL,62966,-89.32185,37.76537,NS,17,5046,010700
2356,"111 Municipal Drive, IL 62918",111 Municipal Drive,IL,62918,,,,,,
2357,"114 West Monroe Street, IL 62948",114 West Monroe Street,IL,62948,-89.02777,37.80441,NS,17,2029,020400
2358,"1303 Marathon Drive, IL 62959",1303 Marathon Drive,IL,62959,-88.97821,37.745148,NS,17,1036,021002
2359,"2 South Main Street, IL 62917",2 South Main Street,IL,62917,,,,,,
2360,"201 W. Blue Avenue, IL 62922",201 W. Blue Avenue,IL,62922,-88.83906,37.619465,NS,17,3060,020802
2361,"204 South Main Street, IL 62983",204 South Main Street,IL,62983,-89.11429,37.879463,NS,17,1047,040400
2362,"2500 West Murphysboro Road, IL 62901",2500 West Murphysboro Road,IL,62901,-89.24865,37.73066,NS,17,1033,011001
2363,"300 Tower Square, IL 62959",300 Tower Square,IL,62959,-88.92751,37.73093,NS,17,1039,021001
2364,"301 East Main Street, IL 62901",301 East Main Street,IL,62901,,,,,,
2365,"628 Front Street, IL 62942",628 Front Street,IL,62942,-89.50468,37.629993,NS,17,3081,010300
2366,"801 North Carbon Street, IL 62959",801 North Carbon Street,IL,62959,-88.94798,37.737503,NS,17,1041,021003
